,spmax_l,j_dz_e_,nhm,f01[n_n],f04[c_n],nssssc,ncb_,c%,ncp,no,f03[c_n],sdssc,hywi_b_m_,loc,sm6_l,f03[c_o],me,mi,nn_n,narno2,ncrx3,spposa_b_p_,ncir,b01[c_br],b03[c_cl],n_073,spmax_a,psi_i_1d,b04[c_br],sdo,ti2_l,ncrt,c_026,f02[c_n],nhdon,spmax_b_m_,psi_i_a,nn,sm6_b_m_,narcoor,nx
10,0.23286284048125272,-0.3946884978667567,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,0.1589136090612055,1.7326720235628945,-0.7009363474164199,0.1105129630893111,-0.46107211050255253,-0.1362559664463323,-0.1931757037687952,-0.918018975893893,0.13203608893855348,0.30729049252024465,0.10103665487890982,-1.0983050426506362,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,0.41748498840297354,0.3329432340839858,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,0.5189873245759837,0.032754914170002224,-0.16503948869664517,0.1627864899433632,-0.6970042041554019,-0.20162465094090912,0.07667883670582815,-0.5606354420779652,-0.7646200034051729,-0.1512999925418403,-0.09088402399874557,-0.6293681478302007,-0.163038782343521,-0.16046904360267072,-0.32297019779498687
11,-2.129474618650322,-1.0572586740034993,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.8371882968634715,0.3176419535812702,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-1.958133107110565,0.21787291871515446,-2.2444614330978583,-0.8144792985138665,-1.1679356177073756,0.5272820154942013,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.6295191760500165,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.1387614605696785,1.857475597038207,-0.16503948869664517,-0.738112957007754,-0.2739397532081063,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-1.1246871736552073,-1.335507036410574,-0.6293681478302007,-1.849047642516222,-0.16046904360267072,-0.32297019779498687
12,-1.0397276173791015,-0.5320623433911137,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,0.8269311040801152,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-1.6328742257963689,0.1377372083451996,-1.2731878649615442,-0.8144792985138665,-1.1679356177073756,0.46093152332502446,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.2666959507445241,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.3869855978828862,-1.1312910386941974,-0.16503948869664517,-0.738112957007754,-0.29397211728903794,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.9206059969366797,-1.3012799035692488,-0.6293681478302007,-1.4971919252786523,-0.16046904360267072,-0.32297019779498687
13,-1.9210330781387135,-0.8786245578882006,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,0.3176419535812702,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-1.653416891984634,0.2980086290851099,-1.9138838439428159,-0.8144792985138665,-1.1679356177073756,0.46093152332502446,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.4429243744643353,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.829206693581,-1.1312910386941974,-0.16503948869664517,-0.738112957007754,-0.08601709968698508,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-1.0726664815504843,-1.3868477356725621,-0.6293681478302007,-1.668691393863554,-0.16046904360267072,-0.32297019779498687
14,-1.652253196952691,-0.5706761826321987,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.6622190835578464,0.3176419535812702,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-0.9737970189228662,1.1833174293627107,-1.2861094645376376,-0.8144792985138665,-1.1464276130872715,0.39458103115584753,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.3807261072691082,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.3869855978828862,0.23410340331408,-0.16503948869664517,-0.738112957007754,0.48490527661956834,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.9946354433934005,-1.47397134654139,-0.6293681478302007,-1.2886550127740057,-0.16046904360267072,-0.32297019779498687
15,-1.537061819301538,-0.35799933597102207,0.19379254183010544,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.596605628568237,0.3176419535812702,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-0.06307215124311656,1.8142271491007702,-0.7864742809287134,-0.8144792985138665,-0.95285557150631,0.32823053898667065,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.19413130568342704,-0.293552209361802,-0.2035232354733767,2.399449545981085,-0.1567558748302278,-1.1747194719477916,0.02646277388424979,-0.16503948869664517,-0.738112957007754,1.2523356053390706,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.37638952568727463,-1.2748316645554971,-0.6293681478302007,-0.4045873296461993,-0.16046904360267072,0.12360065236715093
16,-1.4931793897201457,-0.2616451763694372,0.19379254183010544,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.5528633252418309,0.3176419535812702,-1.015971829753426,-0.46107211050255253,0.2561238767325282,1.0239772678859083,2.283593452696223,-0.4472822920562765,-0.8144792985138665,-1.0388875899867387,0.22870480073290161,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,0.044295385231608884,-0.293552209361802,4.908786607965014,-0.41636721821251305,-0.1567558748302278,-1.0862752528081687,0.007586353026992501,6.0534126746948065,-0.738112957007754,2.0226277003558493,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,2.9489331773146077,-1.486417576665508,-0.6293681478302007,2.3740261261589524,-0.16046904360267072,0.12360065236715093
17,-1.9210330781387135,-0.8341163942769817,-0.4899905071022063,-0.16661051523224674,0.00853219039182198,-0.27012032396993313,-0.7400346888453457,-1.1761911476431195,0.3176419535812702,-1.015971829753426,-0.14020728426231974,0.2561238767325282,-1.6174672261551701,0.2980086290851099,-1.9138838439428159,-0.8144792985138665,-0.95285557150631,0.8590344763400858,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.8990450005626648,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.829206693581,-1.2193810026947314,-0.16503948869664517,-0.738112957007754,-0.08601709968698508,-0.20162465094090912,-0.5810136244701776,-0.12088050423985865,0.8264531792229481,-1.0606617064493944,-0.8687734067561383,0.2877359902372879,-1.634874597241179,-0.16046904360267072,-0.32297019779498687
18,-1.4310126144798414,-0.5330246820637892,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.5261295742543695,-0.7009363474164199,-1.015971829753426,-0.46107211050255253,0.2561238767325282,-2.242306656048232,-0.6865158126029114,-1.7437494495242605,-0.8144792985138665,-0.8883315576459926,1.157611691101378,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.5880536645865317,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.1387614605696785,-3.2769108761357764,-0.16503948869664517,-0.738112957007754,-0.7957351414114224,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.9276087824123155,-0.8687734067561383,0.2877359902372879,-1.6509778337280245,-0.16046904360267072,-0.32297019779498687
19,-5.0878817462624655,-2.3064945634697427,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-2.2260064274768694,-0.19164719691757484,-0.45272943333205734,-0.46107211050255253,0.2561238767325282,-3.3002539647438804,-1.7181040841907476,-6.206008503134994,-0.8144792985138665,0.058020645638696675,1.389838413693501,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-3.200380886786065,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-5.3758198810798685,-6.907475821014928,-0.16503948869664517,-0.738112957007754,-0.7957351414114224,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-1.6398921050769786,2.2427841242734328,-0.6293681478302007,-2.964196769230256,-0.16046904360267072,-0.32297019779498687
20,-1.9210330781387135,-0.7979084017175845,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.0121575101690963,0.3176419535812702,-0.45272943333205734,-0.46107211050255253,0.2561238767325282,-1.578093782627662,0.2980086290851099,-1.9138838439428159,-0.5901253403070442,-0.7377755253052442,0.6268077537479629,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.085639802148346,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.829206693581,-1.2823024055522556,-0.16503948869664517,-0.738112957007754,-0.08601709968698508,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-1.0446553396479417,-0.35069907783971443,-0.6293681478302007,-1.5946165060240658,-0.16046904360267072,-0.32297019779498687
21,-1.4310126144798414,-0.8415745189902132,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,-0.19164719691757484,-0.45272943333205734,-0.46107211050255253,0.2561238767325282,-2.06084643805189,-0.44610868149304567,-1.5671542553176565,-0.8144792985138665,-0.32912343752322165,0.4941067694096092,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.5417604282466777,-0.08472039487987272,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-0.2018330614119422,2.146914050182819,-0.16503948869664517,-0.738112957007754,-0.7957351414114224,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.6164850277090709,-0.7396437692184108,-0.6293681478302007,-1.1719065482443778,-0.16046904360267072,-0.32297019779498687
22,-2.502475270092151,-0.9827977192052704,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.8651324250340178,0.3176419535812702,0.1105129630893111,-0.46107211050255253,0.2561238767325282,-2.1122031035225524,-0.44610868149304567,-2.7236374173779687,-0.8144792985138665,0.3806407149402929,1.157611691101378,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-2.682061993492507,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.6428935096655275,-4.031967710426068,-0.16503948869664517,-0.738112957007754,-0.4585236793824055,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.8264531792229481,-1.1016780213781183,1.8538394328947363,-0.6293681478302007,-1.8595147462326704,-0.16046904360267072,-0.32297019779498687
23,-1.1201787382783186,-0.3191449120617689,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.5261295742543695,0.3176419535812702,0.1105129630893111,-0.46107211050255253,0.2561238767325282,-1.7595540006240036,-0.482996548171279,-1.4433222593800996,-0.5901253403070442,0.03651264101858771,0.9585602145938474,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-2.0186138100767517,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.6257849895598666,2.467813204756193,-0.16503948869664517,-0.738112957007754,-0.5372222525574943,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.8264531792229481,-0.87158649860723,1.2579761657025734,-0.6293681478302007,-1.4875299833865447,-0.16046904360267072,-0.32297019779498687
24,-0.876996941014774,-0.1367817335898549,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.3183536334539399,0.3176419535812702,0.1105129630893111,-0.46107211050255253,0.2561238767325282,-1.4873636736294915,0.1377372083451996,-1.2085798670810814,-0.36577138210022203,-0.17856740518247802,0.8258592302554937,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.8942172756862978,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.2543192691734522,-1.433313772410314,-0.16503948869664517,-0.738112957007754,-0.4403991594996577,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.8264531792229481,-0.83557217330396,0.7741289696274752,-0.6293681478302007,-1.3812486225733662,-0.16046904360267072,-0.32297019779498687
25,-2.502475270092151,-0.5294159120412577,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,0.048593345496254804,-0.19164719691757484,-0.45272943333205734,-0.46107211050255253,0.2561238767325282,-1.958133107110565,-0.44610868149304567,-2.7236374173779687,-0.5901253403070442,-0.028011372841729623,-0.03669716794380595,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.24596319501278177,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.6428935096655275,-4.145226235569612,-0.16503948869664517,-0.738112957007754,-0.4585236793824055,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-0.7305303911694241,1.46489474151604,-0.6293681478302007,-1.2838240418279518,-0.16046904360267072,-0.32297019779498687
26,-1.0397276173791015,-0.07675585888175128,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.3183536334539399,-0.19164719691757484,0.1105129630893111,-0.46107211050255253,0.2561238767325282,-1.4873636736294915,0.1377372083451996,-1.2731878649615442,-0.5901253403070442,-0.17856740518247802,0.8258592302554937,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.3966311381244811,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.3869855978828862,-1.477358754410581,-0.16503948869664517,-0.738112957007754,-0.29397211728903794,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-0.8315705816035972,0.2544988619455368,-0.6293681478302007,-1.3208614857476964,-0.16046904360267072,-0.32297019779498687
27,-1.7089346684953204,-0.26152488403535257,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-1.066835389327104,0.3176419535812702,0.1105129630893111,-0.46107211050255253,0.2561238767325282,-1.0593914613739701,0.8258867212046562,-1.4573206589208687,-0.5901253403070442,-0.43666346062375455,0.6599829998325552,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.261868225868157,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-1.4886964498934518,-0.47061630869019216,-0.16503948869664517,-0.738112957007754,0.29364389575162514,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-0.9216063948617708,-0.28535636968809375,-0.6293681478302007,-1.2524227306786038,-0.16046904360267072,-0.32297019779498687
28,-2.502475270092151,-0.8379657489676818,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,-0.19164719691757484,-0.45272943333205734,-0.46107211050255253,0.2561238767325282,-2.0779653265421114,-0.44610868149304567,-2.7236374173779687,-0.5901253403070442,-0.32912343752322165,0.4941067694096092,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.0027087792213765,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.6428935096655275,-3.698484275281189,-0.16503948869664517,0.033077817120224756,-0.4585236793824055,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.8805900799330468,0.8814777044479954,-0.6293681478302007,-1.525372589130631,-0.16046904360267072,-0.32297019779498687
29,-0.7124378300845562,0.6932353715923385,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.006084533661752986,0.8269311040801152,-0.45272943333205734,-0.46107211050255253,3.487410863440562,-0.41743314299068807,1.0637498615091263,-0.4042102934692993,-0.5901253403070442,-0.7592835299253531,-0.0035219218592138237,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,0.21015743108555002,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-0.74134279816364,0.0893841767417741,-0.16503948869664517,0.10419482114379901,0.4844283155700222,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.5284500103010787,-0.39737244080515843,-0.6293681478302007,-0.48349318843174177,-0.16046904360267072,-0.32297019779498687
30,-0.4034323884489236,0.30433025549755116,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.6294123560630417,0.8269311040801152,-0.45272943333205734,-0.46107211050255253,0.5926350667435377,-1.4428545635549177,-0.5504123045142573,-0.8112406801162263,-0.36577138210022203,-0.6302355022047113,0.39458103115584753,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.3392605958056235,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-0.9536089240987347,-1.3641002292670372,-0.16503948869664517,0.1146185900550558,-0.5472384345979602,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.5434559791774412,0.16893102984222333,-0.6293681478302007,-0.9875244904699992,-0.16046904360267072,-0.32297019779498687
31,-1.4310126144798414,-0.18068843553065234,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,0.3176419535812702,-0.45272943333205734,-0.46107211050255253,0.47310213438441456,-2.0505751049577583,-0.6865158126029114,-1.7437494495242605,-0.8144792985138665,-0.32912343752322165,0.4941067694096092,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-0.4532907523302053,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-2.1387614605696785,-3.742529257281456,-0.16503948869664517,0.05577473329796118,-0.7957351414114224,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,-0.7646200034051729,-0.6575013426377944,0.9468204125996161,-0.6293681478302007,-1.2339040087187314,-0.16046904360267072,-0.32297019779498687
32,-0.162079025751271,0.6934759562605077,-0.4899905071022063,-0.16661051523224674,-0.4201088031020921,-0.27012032396993313,-0.7400346888453457,-0.771574841873862,0.3176419535812702,0.1105129630893111,-0.46107211050255253,-0.615686966886728,-0.9583900192816676,0.0703214520022212,-0.5517318886296932,0.08293653431342245,-0.32912343752322165,0.4941067694096092,-0.08379825214495254,-0.23288009362704196,-0.1347900788944369,-1.0234415349531212,-0.293552209361802,-0.2035232354733767,-0.41636721821251305,-0.1567558748302278,-0.5069656174436402,-0.47690844897594464,-0.16503948869664517,0.11613171780023829,-0.49477271914790094,-0.20162465094090912,-0.5810136244701776,-0.5606354420779652,0.030916587908887624,-0.501439266323627,0.49253301306929903,-0.6293681478302007,-0.8329334201962845,-0.16046904360267072,-0.32297019779498687
